CustomerKey,Recency,Frequency,Monetary_Value,RS,FS,MS,RFM_Segment,Customer_Segment
25190,122,1,36.59,3,1,1,311,New customers
25191,238,1,2419.06,2,1,4,214,Can't loose them
25192,246,1,2480.9899999999993,2,1,4,214,Can't loose them
25193,224,1,2419.06,2,1,4,214,Can't loose them
25194,195,1,32.6,2,1,1,211,Hibernating
25195,154,1,36.59,3,1,1,311,New customers
25196,68,1,54.980000000000004,4,1,2,412,New customers
25197,246,1,36.59,2,1,1,211,Hibernating
25198,298,1,1249.84,1,1,4,114,Can't loose them
25199,306,1,1249.84,1,1,4,114,Can't loose them
25200,19,1,100.09,5,1,3,513,Promising
25201,84,1,96.07,4,1,3,413,Promising
25202,59,1,36.59,4,1,1,411,New customers
25203,306,1,1223.84,1,1,4,114,Can't loose them
25204,301,1,1249.84,1,1,4,114,Can't loose them
25205,74,1,32.269999999999996,4,1,1,411,New customers
25206,287,1,24.99,1,1,1,111,Lost
25207,251,1,86.94999999999999,2,1,2,212,Hibernating
25208,237,1,27.279999999999998,2,1,1,211,Hibernating
25209,172,1,98.96,3,1,3,313,Promising
25210,219,1,23.779999999999998,2,1,1,211,Hibernating
25211,84,1,79.47,4,1,2,412,New customers
25212,59,1,27.769999999999996,4,1,1,411,New customers
25213,193,2,2184.8999999999996,2,4,4,244,At risk
25214,174,2,2149.91,3,4,4,344,Loyal customers
25215,192,2,2155.92,2,4,4,244,At risk
25216,130,1,79.47,3,1,2,312,About to sleep
25217,263,1,39.980000000000004,2,1,1,211,Hibernating
25218,186,2,2184.8999999999996,3,4,4,344,Loyal customers
25219,282,1,39.980000000000004,1,1,1,111,Lost
25220,309,1,23.779999999999998,1,1,1,111,Lost
25221,165,2,2143.8999999999996,3,4,4,344,Loyal customers
25222,141,2,2120.9300000000003,3,4,4,344,Loyal customers
25223,292,1,102.96,1,1,3,113,Can't loose them
25224,286,1,7.28,1,1,1,111,Lost
25225,169,2,2129.92,3,4,4,344,Loyal customers
25226,177,2,2158.8999999999996,3,4,4,344,Loyal customers
25227,97,1,39.980000000000004,4,1,1,411,New customers
25228,167,2,2120.9300000000003,3,4,4,344,Loyal customers
25229,181,2,2155.92,3,4,4,344,Loyal customers
25230,245,1,80.96000000000001,2,1,2,212,Hibernating
25231,186,2,2189.8999999999996,3,4,4,344,Loyal customers
25232,2,1,12.940000000000001,5,1,1,511,New customers
25233,186,1,7.28,3,1,1,311,New customers
25234,182,2,2174.92,3,4,4,344,Loyal customers
25235,141,2,2155.92,3,4,4,344,Loyal customers
25236,112,1,39.980000000000004,4,1,1,411,New customers
25237,5,1,118.46,5,1,3,513,Promising
25238,221,1,7.28,2,1,1,211,Hibernating
25239,108,1,7.28,4,1,1,411,New customers
25240,152,2,2120.9300000000003,3,4,4,344,Loyal customers
25241,208,1,4.99,2,1,1,211,Hibernating
25242,159,2,2120.9300000000003,3,4,4,344,Loyal customers
25243,164,2,2155.92,3,4,4,344,Loyal customers
25244,316,1,21.93,1,1,1,111,Lost
25245,151,1,58.980000000000004,3,1,2,312,About to sleep
25246,65,1,27.769999999999996,4,1,1,411,New customers
25247,47,1,4.99,5,1,1,511,New customers
25248,53,1,39.980000000000004,5,1,1,511,New customers
25249,143,2,1868.5600000000002,3,4,4,344,Loyal customers
25250,138,2,1883.5600000000002,3,4,4,344,Loyal customers
25251,41,1,39.980000000000004,5,1,1,511,New customers
25252,144,2,1893.0500000000002,3,4,4,344,Loyal customers
25253,300,1,73.96000000000001,1,1,2,112,Lost
25254,166,1,51.959999999999994,3,1,2,312,About to sleep
25255,159,1,32.6,3,1,1,311,New customers
25256,320,1,67.93,1,1,2,112,Lost
25257,191,1,147.28,2,1,3,213,About to sleep
25258,145,1,49.48,3,1,2,312,About to sleep
25259,275,1,32.269999999999996,1,1,1,111,Lost
25260,135,1,34.89,3,1,1,311,New customers
25261,294,1,71.58000000000001,1,1,2,112,Lost
25262,31,1,35.72,5,1,1,511,New customers
25263,127,1,60.47,3,1,2,312,About to sleep
25264,83,1,80.57000000000001,4,1,2,412,New customers
25265,300,1,54.980000000000004,1,1,2,112,Lost
25266,192,1,57.980000000000004,2,1,2,212,Hibernating
25267,296,1,25.479999999999997,1,1,1,111,Lost
25268,114,1,60.47,4,1,2,412,New customers
25269,125,1,23.779999999999998,3,1,1,311,New customers
25270,147,2,1854.5800000000002,3,4,4,344,Loyal customers
25271,138,2,1854.5800000000002,3,4,4,344,Loyal customers
25272,161,2,1873.5800000000002,3,4,4,344,Loyal customers
25273,149,2,1898.0700000000002,3,4,4,344,Loyal customers
25274,103,1,71.58000000000001,4,1,2,412,New customers
25275,151,1,34.89,3,1,1,311,New customers
25276,157,1,38.88,3,1,1,311,New customers
25277,90,1,96.07000000000001,4,1,3,413,Promising
25278,103,1,36.59,4,1,1,411,New customers
25279,21,1,32.6,5,1,1,511,New customers
25280,21,1,38.88,5,1,1,511,New customers
25281,293,1,1249.84,1,1,4,114,Can't loose them
25282,10,1,32.6,5,1,1,511,New customers
25283,175,1,38.88,3,1,1,311,New customers
25284,226,1,2419.06,2,1,4,214,Can't loose them
25285,213,1,2438.06,2,1,4,214,Can't loose them
25286,217,1,2393.06,2,1,4,214,Can't loose them
25287,230,2,2983.34,2,4,4,244,At risk
25288,240,2,2721.55,2,4,4,244,At risk
25289,203,1,2453.0399999999995,2,1,4,214,Can't loose them
25290,201,1,2419.06,2,1,4,214,Can't loose them
25291,24,1,38.88,5,1,1,511,New customers
25292,244,1,158.88,2,1,3,213,About to sleep
25293,108,1,67.59,4,1,2,412,New customers
25294,140,2,1882.5700000000002,3,4,4,344,Loyal customers
25295,7,1,39.980000000000004,5,1,1,511,New customers
25296,4,1,25.479999999999997,5,1,1,511,New customers
25297,49,1,23.779999999999998,5,1,1,511,New customers
25298,130,1,4.99,3,1,1,311,New customers
25299,282,1,4.99,1,1,1,111,Lost
25300,221,1,75.48,2,1,2,212,Hibernating
25301,83,1,1170.48,4,1,4,414,Promising
25302,36,1,69.46000000000001,5,1,2,512,New customers
25303,54,1,574.98,5,1,3,513,Promising
25304,248,1,67.49,2,1,2,212,Hibernating
25305,275,1,1725.98,1,1,4,114,Can't loose them
25306,242,1,1769.96,2,1,4,214,Can't loose them
25307,203,1,1759.97,2,1,4,214,Can't loose them
25308,100,1,1120.49,4,1,3,413,Promising
25309,49,1,562.96,5,1,3,513,Promising
25310,349,1,60.47,1,1,2,112,Lost
25311,120,1,1735.98,3,1,4,314,Promising
25312,65,1,1198.97,4,1,4,414,Promising
25313,172,1,3.99,3,1,1,311,New customers
25314,293,1,7.28,1,1,1,111,Lost
25315,38,1,6.28,5,1,1,511,New customers
25316,160,1,4.99,3,1,1,311,New customers
25317,178,1,88.97999999999999,3,1,2,312,About to sleep
25318,92,1,25.479999999999997,4,1,1,411,New customers
25319,53,1,2420.3399999999997,5,1,4,514,Promising
25320,53,1,2419.06,5,1,4,514,Promising
25321,87,1,1735.98,4,1,4,414,Promising
25322,214,1,7.28,2,1,1,211,Hibernating
25323,206,1,1714.97,2,1,4,214,Can't loose them
25324,322,1,39.980000000000004,1,1,1,111,Lost
25325,234,1,6.28,2,1,1,211,Hibernating
25326,191,1,78.97,2,1,2,212,Hibernating
25327,206,1,4.99,2,1,1,211,Hibernating
25328,195,1,89.97,2,1,2,212,Hibernating
25329,306,1,100.09,1,1,3,113,Can't loose them
25330,15,1,100.09,5,1,3,513,Promising
25331,221,1,7.28,2,1,1,211,Hibernating
25332,228,1,39.980000000000004,2,1,1,211,Hibernating
25333,123,1,100.09,3,1,3,313,Promising
25334,223,1,2398.0499999999997,2,1,4,214,Can't loose them
25335,342,1,59.980000000000004,1,1,2,112,Lost
25336,262,1,24.99,2,1,1,211,Hibernating
25337,347,1,29.979999999999997,1,1,1,111,Lost
25338,257,1,27.279999999999998,2,1,1,211,Hibernating
25339,300,1,1223.84,1,1,4,114,Can't loose them
25340,56,1,4.99,5,1,1,511,New customers
25341,201,1,64.97,2,1,2,212,Hibernating
25342,254,1,24.99,2,1,1,211,Hibernating
25343,281,1,24.99,1,1,1,111,Lost
25344,87,1,801.83,4,1,3,413,Promising
25345,126,1,24.99,3,1,1,311,New customers
25346,8,1,114.96000000000001,5,1,3,513,Promising
25347,274,1,59.980000000000004,1,1,2,112,Lost
25348,254,1,64.97,2,1,2,212,Hibernating
25349,169,1,4.99,3,1,1,311,New customers
25350,123,1,32.269999999999996,3,1,1,311,New customers
25351,283,1,49.48,1,1,2,112,Lost
25352,132,1,29.979999999999997,3,1,1,311,New customers
25353,129,1,27.279999999999998,3,1,1,311,New customers
25354,46,1,24.99,5,1,1,511,New customers
25355,163,1,59.980000000000004,3,1,2,312,About to sleep
25356,270,1,27.279999999999998,2,1,1,211,Hibernating
25357,97,1,147.28,4,1,3,413,Promising
25358,180,1,27.279999999999998,3,1,1,311,New customers
25359,236,1,24.99,2,1,1,211,Hibernating
25360,92,1,32.269999999999996,4,1,1,411,New customers
25361,711,1,2443.35,1,1,4,114,Can't loose them
25362,85,1,751.34,4,1,3,413,Promising
25363,705,1,2443.35,1,1,4,114,Can't loose them
25364,61,1,751.34,4,1,3,413,Promising
25365,40,1,780.82,5,1,3,513,Promising
25366,303,1,1243.84,1,1,4,114,Can't loose them
25367,15,1,4.99,5,1,1,511,New customers
25368,284,1,1283.82,1,1,4,114,Can't loose them
25369,129,1,156.59,3,1,3,313,Promising
25370,268,1,1263.82,2,1,4,214,Can't loose them
25371,699,1,2181.56,1,1,4,114,Can't loose them
25372,285,1,32.6,1,1,1,111,Lost
25373,112,1,71.58000000000001,4,1,2,412,New customers
25374,198,1,71.58000000000001,2,1,2,212,Hibernating
25375,3,1,32.6,5,1,1,511,New customers
25376,37,1,32.6,5,1,1,511,New customers
25377,57,1,32.6,4,1,1,411,New customers
25378,326,1,38.88,1,1,1,111,Lost
25379,259,1,1214.85,2,1,4,214,Can't loose them
25380,271,1,1249.84,2,1,4,214,Can't loose them
25381,276,1,1228.83,1,1,4,114,Can't loose them
25382,289,1,1283.82,1,1,4,114,Can't loose them
25383,278,1,1228.83,1,1,4,114,Can't loose them
25384,289,1,1249.84,1,1,4,114,Can't loose them
25385,286,1,1249.84,1,1,4,114,Can't loose them
25386,244,1,1249.84,2,1,4,214,Can't loose them
25387,243,1,1249.84,2,1,4,214,Can't loose them
25388,236,1,1249.84,2,1,4,214,Can't loose them
25389,242,1,1303.83,2,1,4,214,Can't loose them
25390,253,1,1274.33,2,1,4,214,Can't loose them
25391,229,1,1256.78,2,1,4,214,Can't loose them
25392,217,1,1249.84,2,1,4,214,Can't loose them
25393,689,1,2443.35,1,1,4,114,Can't loose them
25394,227,1,1249.84,2,1,4,214,Can't loose them
25395,224,1,1223.84,2,1,4,214,Can't loose them
25396,199,1,2398.0499999999997,2,1,4,214,Can't loose them
25397,203,1,2427.0399999999995,2,1,4,214,Can't loose them
25398,223,1,2419.06,2,1,4,214,Can't loose them
25399,223,1,2393.06,2,1,4,214,Can't loose them
25400,210,1,2469.0499999999997,2,1,4,214,Can't loose them
25401,205,1,2393.06,2,1,4,214,Can't loose them
25402,213,1,1249.84,2,1,4,214,Can't loose them
25403,225,1,1283.82,2,1,4,214,Can't loose them
25404,226,1,2433.0399999999995,2,1,4,214,Can't loose them
25405,211,1,2433.0399999999995,2,1,4,214,Can't loose them
25406,222,1,2433.0399999999995,2,1,4,214,Can't loose them
25407,218,1,2398.0499999999997,2,1,4,214,Can't loose them
25408,230,2,2735.5299999999997,2,4,4,244,At risk
25409,209,1,2384.07,2,1,4,214,Can't loose them
25410,218,1,2384.07,2,1,4,214,Can't loose them
25411,218,1,1214.85,2,1,4,214,Can't loose them
25412,205,1,1223.84,2,1,4,214,Can't loose them
25413,201,1,1228.83,2,1,4,214,Can't loose them
25414,221,1,2453.0399999999995,2,1,4,214,Can't loose them
25415,216,1,2433.0399999999995,2,1,4,214,Can't loose them
25416,178,1,40.22,3,1,2,312,About to sleep
25417,201,1,1308.31,2,1,4,214,Can't loose them
25418,227,1,1223.84,2,1,4,214,Can't loose them
25419,203,1,1249.84,2,1,4,214,Can't loose them
25420,177,1,1268.84,3,1,4,314,Promising
25421,182,1,1249.84,3,1,4,314,Promising
25422,205,1,71.58000000000001,2,1,2,212,Hibernating
25423,222,1,2478.0399999999995,2,1,4,214,Can't loose them
25424,76,1,71.58000000000001,4,1,2,412,New customers
25425,218,1,2438.06,2,1,4,214,Can't loose them
25426,217,1,2419.06,2,1,4,214,Can't loose them
25427,219,1,2393.06,2,1,4,214,Can't loose them
25428,220,1,36.59,2,1,1,211,Hibernating
25429,208,1,2393.06,2,1,4,214,Can't loose them
25430,199,1,2419.06,2,1,4,214,Can't loose them
25431,71,1,71.58000000000001,4,1,2,412,New customers
25432,181,1,1249.84,3,1,4,314,Promising
25433,73,1,4.99,4,1,1,411,New customers
25434,272,1,38.88,1,1,1,111,Lost
25435,328,1,36.59,1,1,1,111,Lost
25436,174,1,1243.84,3,1,4,314,Promising
25437,20,1,13.98,5,1,1,511,New customers
25438,89,1,95.57000000000001,4,1,3,413,Promising
25439,346,1,71.58000000000001,1,1,2,112,Lost
25440,17,1,57.09,5,1,2,512,New customers
25441,270,1,71.58000000000001,2,1,2,212,Hibernating
25442,104,1,1735.98,4,1,4,414,Promising
25443,207,1,1750.98,2,1,4,214,Can't loose them
25444,194,1,1754.98,2,1,4,214,Can't loose them
25445,196,1,1735.98,2,1,4,214,Can't loose them
25446,51,1,1151.76,5,1,3,513,Promising
25447,75,1,1164.47,4,1,4,414,Promising
25448,55,1,1174.48,5,1,4,514,Promising
25449,76,1,608.96,4,1,3,413,Promising
25450,59,1,567.76,4,1,3,413,Promising
25451,48,1,574.98,5,1,3,513,Promising
25452,59,1,2384.07,4,1,4,414,Promising
25453,84,1,1170.48,4,1,4,414,Promising
25454,97,1,1155.48,4,1,3,413,Promising
25455,61,1,565.47,4,1,3,413,Promising
25456,8,1,4.99,5,1,1,511,New customers
25457,34,1,2420.3399999999997,5,1,4,514,Promising
25458,23,1,2413.06,5,1,4,514,Promising
25459,57,1,553.97,4,1,3,413,Promising
25460,59,1,553.97,4,1,3,413,Promising
25461,84,1,1775.97,4,1,4,414,Promising
25462,188,1,1764.96,3,1,4,314,Promising
25463,18,1,2384.07,5,1,4,514,Promising
25464,25,1,2453.0399999999995,5,1,4,514,Promising
25465,59,1,1155.48,4,1,3,413,Promising
25466,214,1,4.99,2,1,1,211,Hibernating
25467,69,1,1151.76,4,1,3,413,Promising
25468,55,1,548.98,5,1,3,513,Promising
25469,268,1,39.980000000000004,2,1,1,211,Hibernating
25470,250,1,162.99,2,1,3,213,About to sleep
25471,56,1,39.980000000000004,5,1,1,511,New customers
25472,161,1,27.769999999999996,3,1,1,311,New customers
25473,232,1,4.99,2,1,1,211,Hibernating
25474,172,1,38.980000000000004,3,1,1,311,New customers
25475,34,1,39.980000000000004,5,1,1,511,New customers
25476,284,1,4.99,1,1,1,111,Lost
25477,206,1,3.99,2,1,1,211,Hibernating
25478,106,1,1735.98,4,1,4,414,Promising
25479,88,1,1799.95,4,1,4,414,Promising
25480,56,1,1120.49,5,1,3,513,Promising
25481,189,1,2478.3399999999997,3,1,4,314,Promising
25482,79,1,162.99,4,1,3,413,Promising
25483,8,1,7.28,5,1,1,511,New customers
25484,39,1,2469.0499999999997,5,1,4,514,Promising
25485,306,1,1223.84,1,1,4,114,Can't loose them
25486,63,1,548.98,4,1,3,413,Promising
25487,129,1,31.729999999999997,3,1,1,311,New customers
25488,68,1,1120.49,4,1,3,413,Promising
25489,18,1,1147.77,5,1,3,513,Promising
25490,175,1,7.28,3,1,1,311,New customers
25491,179,1,7.28,3,1,1,311,New customers
25492,174,1,1764.96,3,1,4,314,Promising
25493,32,1,1243.44,5,1,4,514,Promising
25494,181,1,39.980000000000004,3,1,1,311,New customers
25495,209,1,39.980000000000004,2,1,1,211,Hibernating
25496,155,1,13.98,3,1,1,311,New customers
25497,143,1,1700.99,3,1,4,314,Promising
25498,151,1,1785.97,3,1,4,314,Promising
25499,41,1,38.980000000000004,5,1,1,511,New customers
25500,57,1,1170.48,4,1,4,414,Promising
25501,32,1,1155.48,5,1,3,513,Promising
25502,29,1,1174.48,5,1,4,514,Promising
25503,190,1,48.970000000000006,2,1,2,212,Hibernating
25504,64,1,578.46,4,1,3,413,Promising
25505,120,1,38.980000000000004,3,1,1,311,New customers
25506,62,1,1155.48,4,1,3,413,Promising
25507,283,1,4.99,1,1,1,111,Lost
25508,71,1,539.99,4,1,3,413,Promising
25509,77,1,21.49,4,1,1,411,New customers
25510,58,1,1212.95,4,1,4,414,Promising
25511,52,1,1134.47,5,1,3,513,Promising
25512,304,1,38.980000000000004,1,1,1,111,Lost
25513,293,1,7.28,1,1,1,111,Lost
25514,212,1,7.28,2,1,1,211,Hibernating
25515,65,1,39.980000000000004,4,1,1,411,New customers
25516,290,1,21.49,1,1,1,111,Lost
25517,95,1,39.980000000000004,4,1,1,411,New customers
25518,139,1,39.980000000000004,3,1,1,311,New customers
25519,70,1,39.980000000000004,4,1,1,411,New customers
25520,208,1,114.46,2,1,3,213,About to sleep
25521,332,1,30.479999999999997,1,1,1,111,Lost
25522,73,1,628.97,4,1,3,413,Promising
25523,149,1,38.980000000000004,3,1,1,311,New customers
25524,282,1,25.479999999999997,1,1,1,111,Lost
25525,49,1,663.44,5,1,3,513,Promising
25526,303,1,60.47,1,1,2,112,Lost
25527,109,1,7.28,4,1,1,411,New customers
25528,62,1,565.47,4,1,3,413,Promising
25529,323,1,21.49,1,1,1,111,Lost
25530,151,1,23.779999999999998,3,1,1,311,New customers
25531,71,1,1188.46,4,1,4,414,Promising
25532,310,1,1223.84,1,1,4,114,Can't loose them
25533,168,1,27.769999999999996,3,1,1,311,New customers
25534,152,1,4.99,3,1,1,311,New customers
25535,133,1,39.980000000000004,3,1,1,311,New customers
25536,7,1,21.49,5,1,1,511,New customers
25537,83,1,38.980000000000004,4,1,1,411,New customers
25538,293,1,1228.83,1,1,4,114,Can't loose them
25539,245,1,1277.83,2,1,4,214,Can't loose them
25540,214,1,1223.84,2,1,4,214,Can't loose them
25541,193,1,21.49,2,1,1,211,Hibernating
25542,52,1,13.98,5,1,1,511,New customers
25543,50,1,49.97,5,1,2,512,New customers
25544,7,1,3.99,5,1,1,511,New customers
25545,18,1,38.980000000000004,5,1,1,511,New customers
25546,76,1,1179.47,4,1,4,414,Promising
25547,337,1,3.99,1,1,1,111,Lost
25548,62,1,603.49,4,1,3,413,Promising
25549,190,1,7.28,2,1,1,211,Hibernating
25550,64,1,574.98,4,1,3,413,Promising
25551,30,1,143.78,5,1,3,513,Promising
25552,38,1,553.97,5,1,3,513,Promising
25553,67,1,1120.49,4,1,3,413,Promising
25554,261,1,7.28,2,1,1,211,Hibernating
25555,82,2,1277.5600000000002,4,4,4,444,Loyal customers
25556,99,2,1253.0700000000002,4,4,4,444,Loyal customers
25557,81,2,1262.8700000000001,4,4,4,444,Loyal customers
25558,104,2,1307.0600000000002,4,4,4,444,Loyal customers
25559,90,2,1253.0700000000002,4,4,4,444,Loyal customers
25560,87,2,1288.0600000000002,4,4,4,444,Loyal customers
25561,82,2,1288.0600000000002,4,4,4,444,Loyal customers
25562,79,2,1239.0900000000001,4,4,4,444,Loyal customers
25563,100,2,1239.0900000000001,4,4,4,444,Loyal customers
25564,78,2,1253.0700000000002,4,4,4,444,Loyal customers
25565,84,2,1239.0900000000001,4,4,4,444,Loyal customers
25566,89,2,1253.0700000000002,4,4,4,444,Loyal customers
25567,96,2,1239.0900000000001,4,4,4,444,Loyal customers
25568,89,2,1253.0700000000002,4,4,4,444,Loyal customers
25569,218,1,89.97,2,1,2,212,Hibernating
25570,13,1,29.479999999999997,5,1,1,511,New customers
25571,27,1,588.96,5,1,3,513,Promising
25572,49,1,1169.46,5,1,4,514,Promising
25573,71,1,1155.48,4,1,3,413,Promising
25574,201,1,1273.83,2,1,4,214,Can't loose them
25575,41,1,539.99,5,1,3,513,Promising
25576,62,1,1170.48,4,1,4,414,Promising
25577,18,1,1155.48,5,1,3,513,Promising
25578,31,1,1155.48,5,1,3,513,Promising
25579,292,1,39.980000000000004,1,1,1,111,Lost
25580,207,1,39.980000000000004,2,1,1,211,Hibernating
25581,108,1,34.47,4,1,1,411,New customers
25582,38,1,1164.47,5,1,4,514,Promising
25583,31,1,583.97,5,1,3,513,Promising
25584,32,1,1169.46,5,1,4,514,Promising
25585,18,1,1188.46,5,1,4,514,Promising
25586,200,1,1223.84,2,1,4,214,Can't loose them
25587,20,1,539.99,5,1,3,513,Promising
25588,228,1,1223.84,2,1,4,214,Can't loose them
25589,25,1,539.99,5,1,3,513,Promising
25590,32,1,583.97,5,1,3,513,Promising
25591,19,1,548.98,5,1,3,513,Promising
25592,254,1,38.980000000000004,2,1,1,211,Hibernating
25593,178,1,1264.84,3,1,4,314,Promising
25594,167,1,1214.85,3,1,4,314,Promising
25595,23,1,553.97,5,1,3,513,Promising
25596,27,1,539.99,5,1,3,513,Promising
25597,27,1,539.99,5,1,3,513,Promising
25598,40,1,1151.76,5,1,3,513,Promising
25599,33,1,1174.48,5,1,4,514,Promising
25600,138,1,1268.84,3,1,4,314,Promising
25601,43,1,583.97,5,1,3,513,Promising
25602,153,1,1763.97,3,1,4,314,Promising
25603,27,1,1169.46,5,1,4,514,Promising
25604,27,1,1174.48,5,1,4,514,Promising
25605,365,1,600.46,1,1,3,113,Can't loose them
25606,157,1,1249.84,3,1,4,314,Promising
25607,150,1,1253.32,3,1,4,314,Promising
25608,356,1,539.99,1,1,3,113,Can't loose them
25609,378,1,565.47,1,1,3,113,Can't loose them
25610,19,1,574.98,5,1,3,513,Promising
25611,369,1,564.48,1,1,3,113,Can't loose them
25612,340,1,574.98,1,1,3,113,Can't loose them
25613,143,1,1249.84,3,1,4,314,Promising
25614,144,1,1228.83,3,1,4,314,Promising
25615,331,1,574.98,1,1,3,113,Can't loose them
25616,337,1,539.99,1,1,3,113,Can't loose them
25617,145,1,1249.84,3,1,4,314,Promising
25618,377,1,2398.0499999999997,1,1,4,114,Can't loose them
25619,136,1,1273.83,3,1,4,314,Promising
25620,278,1,39.980000000000004,1,1,1,111,Lost
25621,106,1,89.97,4,1,2,412,New customers
25622,212,1,2398.0499999999997,2,1,4,214,Can't loose them
25623,204,1,2398.0499999999997,2,1,4,214,Can't loose them
25624,244,1,38.88,2,1,1,211,Hibernating
25625,378,1,2433.0399999999995,1,1,4,114,Can't loose them
25626,340,1,548.98,1,1,3,113,Can't loose them
25627,338,1,47.970000000000006,1,1,2,112,Lost
25628,285,1,6.28,1,1,1,111,Lost
